Employee_ID,Age,Gender,Department,Job_Role,Years_at_Company,Monthly_Salary,Working_Hours_Per_Week,Overtime_Hours,Remote_Work,Sleep_Hours,Work_Life_Balance,Stress_Score,Mental_Health_Score,Manager_Support,Job_Satisfaction,Training_Hours,Absent_Days,Performance_Rating,Wellbeing_Program,Productivity_Score,Burnout_Level,Burnout_Risk,Attrition_Risk,Joining_Date
EMP5719,37.0,Male,Operations,Operations Manager,1.3,33130.79,55.0,12.0,No,7.3,8.0,2.0,10.0,5,7.0,34.0,1.0,5.0,Yes,6.0,Low,Low,-,2019-09-25
EMP2425,38.0,M,H.R.,Support Team Lead,7.5,32535.57,45.0,5.0,N,8.1,9.0,2.0,9.0,4,5.0,2.0,4.0,5.0,No,7.0,Low,Low,Low,01-Mar-2019
EMP4273,27.0,Female,Admin,Admin Executive,9.0,41900.3,64.0,22.0,N,7.6,7.0,2.0,8.0,3,5.0,0.0,2.0,5.0,No,9.0,Low,Low,Medium,26-May-2016
EMP2890,37.0,Male,R&D,R&D Engineer,1.5,34242.7,46.0,5.0,N,8.1,10.0,2.0,8.0,6,6.0,10.0,2.0,4.0,No,7.0,Low,Low,Low,18/05/2018
EMP1811,36.0,Female,Information Technology,It Support,2.5,25716.59,41.0,4.0,No,6.6,10.0,1.0,10.0,5,4.0,3.0,1.0,4.0,Y,7.0,Low,Low,Low,30/04/2024
EMP1380,22.0,Female,Sales,Sales Executive,2.5,27562.2,46.0,14.0,No,6.7,8.0,1.0,9.0,5,5.0,21.0,2.0,5.0,No,9.0,Low,Low,Low,03-10-2020
EMP3824,37.0,Male,It,,0.2,31952.75,38.0,0.0,No,7.2,10.0,1.0,8.0,3,5.0,16.0,4.0,5.0,No,5.0,Low,Low,Low,03-31-2024
EMP4204,45.0,Male,Sales,Account Manager,6.0,49002.42,45.0,10.0,Yes,8.2,7.0,1.0,9.0,6,6.0,18.0,3.0,5.0,Yes,8.0,Low,Low,Low,06-25-2018
EMP3246,37.0,Male,R&D,Research Analyst,1.2,26701.14,41.0,5.0,No,6.8,9.0,1.0,9.0,7,6.0,11.0,2.0,5.0,No,6.0,Low,Low,Low,2028-01-01
EMP1869,27.0,M,Customer Support,Customer Success Manager,1.9,40864.05,41.0,0.0,Yes,9.0,10.0,1.0,9.0,4,6.0,1.0,3.0,5.0,Yes,7.0,Low,Low,Low,08/02/2016
EMP3617,32.0,Female,Cust. Support,Support Team Lead,3.7,41971.74,43.0,5.0,N,5.7,10.0,1.0,8.0,5,7.0,22.0,2.0,5.0,N,7.0,Low,Low,Low,10/02/2015
EMP6428,38.0,Male,It,System Admin,7.3,38332.04,47.0,1.0,No,8.2,10.0,1.0,10.0,9,7.0,5.0,1.0,5.0,Y,9.0,Low,Low,Low,02/01/2015
EMP3054,20.0,Male,Operations,Operations Executive,2.0,22336.49,44.0,5.0,Y,7.4,9.0,1.0,10.0,4,5.0,47.0,6.0,4.0,,5.0,Low,Low,Low,22-Apr-2022
EMP5054,33.0,Male,-,Front Desk Executive,0.6,27132.15,45.0,0.0,No,8.4,9.0,1.0,8.0,6,6.0,2.0,4.0,5.0,No,7.0,Low,Low,Low,"January 19, 2023"
EMP2708,33.0,Male,Legal,Legala Dvisor,1.3,24702.14,50.0,12.0,Y,8.0,9.0,1.0,9.0,5,4.0,12.0,3.0,5.0,No,8.0,Low,Low,Low,"January 28, 2024"
EMP2270,38.0,Male,Customersupport,Customer Success Manager,10.7,49634.56,54.0,5.0,Yes,6.9,8.0,1.0,10.0,7,9.0,1.0,2.0,5.0,N,8.0,Low,Low,Low,2022/04/18
EMP3696,35.0,Female,Legal,Support Team Lead,10.9,32425.18,52.0,9.0,Yes,7.7,8.0,3.0,6.0,6,7.0,1.0,2.0,5.0,Yes,8.0,Low,Low,Low,2019/07/19
EMP5976,23.0,Other,It,Support Team Lead,2.5,27337.4,40.0,0.0,No,6.6,10.0,1.0,10.0,9,7.0,49.0,5.0,5.0,Yes,7.0,Low,-,Low,05-03-2019
EMP3445,33.0,Female,Rnd,Data Scientist,3.0,35660.23,48.0,12.0,No,7.2,10.0,1.0,8.0,4,6.0,19.0,3.0,4.0,Y,6.0,Low,Low,Low,"December 31, 2026"
EMP6029,35.0,Female,Legal,Compliance Officer,3.2,35053.26,51.0,11.0,Yes,6.8,10.0,1.0,7.0,7,5.0,1.0,2.0,5.0,No,7.0,Low,Low,Low,"July 27, 2025"
EMP4592,41.0,Female,Hr,Hr Manager,0.6,33289.33,45.0,12.0,Yes,7.6,8.0,2.0,7.0,6,8.0,10.0,1.0,5.0,Y,9.0,Low,Low,Low,17/08/2019
EMP3538,29.0,Female,It,System Admin,1.6,27187.64,45.0,4.0,Y,8.3,10.0,1.0,10.0,6,7.0,8.0,3.0,5.0,Yes,7.0,Low,Low,Low,2016-10-14
EMP3410,24.0,Female,Research And Development,R&D Engineer,4.9,35084.66,53.0,16.0,N,7.2,8.0,2.0,7.0,5,5.0,8.0,1.0,4.0,Yes,8.0,Low,Low,Low,01-23-2019
EMP5999,27.0,Female,Customer Support,,3.0,41889.79,65.0,27.0,No,6.8,9.0,4.0,6.0,2,6.0,29.0,3.0,5.0,No,8.0,Medium,Moderate,Medium,2019-02-14
EMP4302,26.0,Female,Operations,Operations Executive,4.6,32425.18,36.0,5.0,Yes,8.0,9.0,1.0,10.0,9,7.0,17.0,1.0,5.0,No,8.0,Low,Low,Low,15-Sep-2015
EMP3802,28.0,Female,Administration,Admni Executive,7.3,33737.5,48.0,13.0,Yes,7.2,7.0,1.0,10.0,4,7.0,8.0,3.0,5.0,Yes,8.0,Low,Low,Low,"October 03, 2018"
EMP6177,33.0,Male,Finance,Financial Analyst,0.1,30327.8,63.0,29.0,Yes,7.2,8.0,4.0,7.0,4,6.0,32.0,3.0,5.0,No,7.0,Medium,Moderate,Medium,2024/03/22
EMP5186,42.0,Female,Marketing,Marketing Manager,0.8,32915.05,36.0,6.0,No,7.0,9.0,1.0,8.0,6,6.0,10.0,3.0,5.0,No,6.0,Low,Low,Low,"September 01, 2019"
EMP3285,30.0,M,Finance,Financial Analyst,5.0,39003.73,45.0,0.0,No,6.8,8.0,1.0,9.0,8,7.0,20.0,3.0,5.0,Yes,7.0,Low,Low,Low,"March 24, 2021"
EMP3818,32.0,M,Admin,Office Manager,5.1,46065.47,57.0,23.0,No,7.2,8.0,1.0,9.0,10,8.0,8.0,5.0,5.0,No,8.0,-,Low,Low,18-Feb-2020
EMP4952,31.0,Male,R&D,R&D Engineer,8.3,43033.85,30.0,0.0,Y,8.7,10.0,1.0,10.0,4,7.0,10.0,1.0,3.0,No,7.0,Low,Low,Low,04-26-2024
EMP3225,40.0,Male,Operations,Operations Executive,4.3,31129.43,53.0,25.0,Yes,7.1,7.0,3.0,7.0,7,7.0,17.0,4.0,4.0,N,6.0,Low,Low,Low,"November 29, 2018"
EMP4740,27.0,M,Hr,Recruiter,0.2,24125.95,36.0,3.0,No,5.8,9.0,1.0,9.0,8,8.0,0.0,4.0,5.0,Yes,7.0,Low,Low,Low,2018/05/24
EMP2102,36.0,Male,R&D,Research Analyst,1.8,32425.18,46.0,0.0,No,0.5,8.0,1.0,9.0,5,7.0,0.0,3.0,5.0,Y,8.0,Low,Low,Low,03-26-2017
EMP4209,26.0,Female,Hr,Financial Analyst,0.0,23023.21,37.0,5.0,Yes,6.9,9.0,1.0,10.0,7,8.0,21.0,1.0,5.0,Y,6.0,Low,Low,Low,07-04-2025
EMP4774,38.0,Male,Hr,Front Desk Executive,7.2,35470.16,42.0,5.0,No,7.5,10.0,1.0,9.0,6,6.0,10.0,4.0,5.0,No,7.0,Low,Low,Low,09-Oct-2018
EMP4972,20.0,Male,Hr,Hr Executive,2.5,26488.07,40.0,0.0,Yes,8.2,7.0,1.0,10.0,7,7.0,17.0,5.0,5.0,-,7.0,Low,Low,Low,27/05/2021
EMP5428,20.0,Male,Operations,Operations Executive,2.0,29471.98,51.0,15.0,No,6.2,9.0,2.0,9.0,6,5.0,4.0,0.0,4.0,Y,8.0,,Low,,05-01-2026
EMP3715,33.0,Male,Customer Support,Customer Success Manager,3.7,35355.32,58.0,13.0,N,5.8,8.0,2.0,10.0,,6.0,4.0,1.0,4.0,Yes,8.0,Low,Low,Low,"May 07, 2015"
EMP6437,31.0,Other,Marketing,Seo Specialist,1.8,29894.22,40.0,0.0,N,8.1,10.0,1.0,10.0,3,4.0,15.0,3.0,5.0,N,6.0,Low,Low,Low,02/03/2023
EMP2543,20.0,Female,Sales,Sales Manager,1.7,31485.39,45.0,11.0,N,7.2,8.0,1.0,10.0,6,6.0,0.0,2.0,5.0,Y,7.0,Low,Low,,09-06-2016
EMP3849,44.0,Female,Legal,Legal Advisor,20.8,55003.31,38.0,0.0,N,8.4,9.0,2.0,9.0,10,5.0,3.0,2.0,5.0,No,8.0,Low,Low,Low,"January 17, 2021"
EMP4647,29.0,Male,Marketing,Seo Specialist,1.3,28795.66,52.0,18.0,No,5.8,9.0,3.0,7.0,7,7.0,14.0,4.0,5.0,No,7.0,Low,Low,Low,"April 24, 2025"
EMP3561,50.0,Male,Marketting,Marketing Manager,0.0,31265.21,36.0,0.0,No,7.8,10.0,2.0,10.0,2,3.0,13.0,1.0,5.0,Yes,8.0,Low,Low,Low,10-Oct-2025
EMP2631,36.0,Female,Sale,,3.0,26501.01,46.0,9.0,N,6.2,10.0,1.0,9.0,7,8.0,10.0,2.0,5.0,No,6.0,Low,Low,Low,28-Jan-2025
EMP4523,20.0,Male,Human Resources,Recruiter,2.0,31423.77,47.0,5.0,No,5.6,8.0,3.0,7.0,6,6.0,10.0,1.0,5.0,Yes,8.0,Low,Low,Very High,01-10-2018
EMP4070,39.0,Male,Hr,Hr Manager,2.3,32368.19,47.0,2.0,No,9.0,9.0,1.0,9.0,5,7.0,10.0,4.0,5.0,Yes,7.0,Low,Low,Low,2024-11-04
EMP5756,35.0,Male,Finance,Financial Analyst,2.5,25871.64,38.0,0.0,Yes,7.7,9.0,1.0,10.0,7,7.0,14.0,5.0,5.0,Yes,8.0,Low,Low,Low,2021-12-16
EMP5899,33.0,Female,Sales,Business Development Executive,3.5,33790.4,45.0,9.0,No,9.0,7.0,1.0,10.0,9,6.0,3.0,1.0,5.0,Y,8.0,Low,Low,Low,2025/10/19
EMP2389,22.0,Male,It,Qa Engineer,3.4,32425.18,38.0,0.0,No,9.0,9.0,1.0,10.0,4,6.0,1.0,4.0,4.0,Yes,7.0,Low,Low,Low,05-Jul-2016
EMP3367,39.0,Male,Legal,Legla Advisor,1.6,23435.24,45.0,5.0,Yes,7.7,10.0,1.0,9.0,7,7.0,3.0,1.0,5.0,No,6.0,Low,Low,Low,-
EMP4178,60.0,Female,Legal,Legal Counsel,2.9,28320.59,41.0,0.0,No,8.1,9.0,1.0,9.0,4,6.0,10.0,3.0,5.0,No,7.0,Low,Low,Low,10-Jul-2022
EMP6371,32.0,Female,R&D,R&D Engineer,0.1,28631.45,45.0,5.0,No,7.5,10.0,2.0,5.0,6,4.0,5.0,3.0,4.0,No,8.0,Low,Low,Low,10-24-2021
EMP5855,33.0,Male,Operations,Operations Manager,2.0,38666.31,45.0,7.0,No,8.5,10.0,1.0,10.0,5,6.0,1.0,4.0,5.0,N,6.0,Low,Low,Low,"March 15, 2027"
EMP6474,40.0,Female,Admin,Admin Executive,0.6,23760.7,39.0,0.0,Yes,7.1,9.0,1.0,10.0,4,7.0,7.0,2.0,5.0,No,7.0,Low,Low,Low,"September 08, 2020"
EMP1840,32.0,Male,It,Software Engineer,2.5,24544.91,55.0,12.0,N,7.1,7.0,1.0,8.0,7,6.0,10.0,3.0,5.0,Y,7.0,Low,Low,Low,2018-04-24
EMP4812,31.0,M,Hr,,9.2,42913.76,45.0,3.0,No,6.8,9.0,1.0,9.0,4,6.0,10.0,3.0,5.0,N,7.0,Low,Low,Low,2016-03-21
EMP5359,39.0,Female,R&D,Data Scientist,2.8,37489.05,40.0,0.0,-,6.9,9.0,1.0,10.0,8,8.0,2.0,2.0,5.0,No,7.0,Low,Low,Low,25-Dec-2023
EMP3269,31.0,M,Legal,Legal Advisor,1.7,31054.92,44.0,0.0,Yes,7.7,9.0,1.0,9.0,7,6.0,3.0,4.0,5.0,No,7.0,Low,Low,Low,11-26-2020
EMP2482,33.0,Female,Legal,Legal Advisor,2.5,30706.9,49.0,0.0,No,6.4,10.0,1.0,8.0,7,8.0,30.0,5.0,5.0,N,8.0,Low,Low,Low,01-02-2016
EMP1025,25.0,Male,R&D,Data Scientist,0.2,33778.13,60.0,29.0,Yes,5.7,7.0,2.0,9.0,6,7.0,46.0,4.0,5.0,No,7.0,Low,Low,Low,2024/06/28
EMP4559,20.0,Female,Finance,Accountant,2.0,26081.35,38.0,0.0,,7.1,10.0,1.0,10.0,6,7.0,23.0,3.0,5.0,Yes,6.0,Low,Low,Low,24/04/2023
EMP1829,25.0,Female,Fiannce,Financial Analyst,6.1,27585.83,58.0,12.0,No,6.5,9.0,1.0,10.0,6,7.0,-18.0,1.0,5.0,N,10.0,,Low,Low,2016/03/19
EMP5370,47.0,,-,Hr Executive,0.9,25741.12,55.0,13.0,Y,7.2,7.0,1.0,9.0,8,7.0,8.0,1.0,5.0,Yes,9.0,Low,Low,Low,17/04/2015
EMP6265,44.0,Female,Rnd,Research Analyst,2.0,23412.99,45.0,19.0,No,6.2,7.0,1.0,7.0,7,7.0,10.0,2.0,5.0,N,7.0,Low,Low,Low,2024/08/12
EMP6591,31.0,Male,Operations,Operations Executive,4.9,27642.2,37.0,8.0,Yes,7.9,8.0,2.0,9.0,7,7.0,3.0,3.0,5.0,No,7.0,Low,Low,Low,28-Dec-2022
EMP4078,22.0,Male,Sale,Account Manager,0.4,35695.14,45.0,15.0,Yes,6.8,10.0,2.0,8.0,9,6.0,42.0,6.0,5.0,No,5.0,-,Low,Low,2021-03-10
EMP2988,38.0,Female,Finance,Financial Analyst,3.9,25676.02,44.0,6.0,No,7.2,9.0,2.0,9.0,7,6.0,3.0,3.0,5.0,No,7.0,Low,Low,Low,2025-05-01
EMP2674,34.0,Male,I.T.,System Admin,7.0,35331.64,45.0,0.0,No,8.3,10.0,1.0,9.0,5,5.0,3.0,5.0,5.0,Yes,9.0,Low,Low,Low,2022/01/19
EMP1312,20.0,Male,Sales,Business Development Executive,2.0,28926.19,51.0,10.0,Y,8.6,8.0,1.0,7.0,-,7.0,1.0,2.0,5.0,No,7.0,Low,Low,Low,02-08-2020
EMP2181,33.0,Male,Admin,Admin Executive,3.0,34753.97,50.0,5.0,No,6.1,9.0,1.0,7.0,9,9.0,29.0,3.0,5.0,Yes,7.0,Low,Low,Low,2016-10-26
EMP1195,33.0,Male,Operations,Logistics Coordinator,4.3,33089.0,45.0,6.0,Y,7.8,9.0,1.0,10.0,3,7.0,8.0,2.0,5.0,N,8.0,Low,Low,Low,08-21-2025
EMP2251,33.0,Female,Hr,Support Executive,0.5,19954.68,45.0,0.0,Yes,7.2,10.0,1.0,10.0,6,6.0,2.0,1.0,5.0,Y,6.0,Low,Low,Low,04-07-2025
EMP2365,33.0,Male,Admin,Office Manager,0.6,34333.03,37.0,4.0,No,6.5,9.0,2.0,9.0,,6.0,10.0,1.0,5.0,No,7.0,Low,Low,Low,2025-04-17
EMP5963,36.0,Male,It,Devops Engineer,3.7,31761.85,45.0,0.0,No,7.2,10.0,1.0,10.0,6,6.0,10.0,2.0,5.0,Yes,7.0,Low,Low,Low,2020/04/07
EMP1854,25.0,Male,Hr,Admin Executive,7.0,30023.01,52.0,12.0,N,7.8,9.0,1.0,10.0,6,6.0,11.0,8.0,5.0,Yes,6.0,Low,Low,Low,2022-05-21
EMP5906,22.0,Female,Operations,Support Team Lead,1.2,39237.33,34.0,4.0,No,6.3,9.0,1.0,8.0,6,6.0,2.0,5.0,5.0,Yes,7.0,Low,Low,Low,10-07-2022
EMP6433,33.0,Male,Sales,Business Development Executive,2.5,26187.29,45.0,1.0,N,8.2,9.0,1.0,10.0,4,7.0,3.0,3.0,5.0,N,7.0,Low,Low,Low,2023-07-18
 emp1303 ,29.0,F,Operations,Operations Executive,1.1,25036.82,45.0,13.0,N,7.2,8.0,2.0,8.0,7,7.0,12.0,2.0,5.0,No,7.0,Low,Low,Low,14-May-2019
EMP1848,37.0,Male,Admin,Frnot Desk Executive,9.9,36191.79,44.0,10.0,No,5.9,7.0,1.0,9.0,5,7.0,11.0,2.0,5.0,Yes,6.0,Low,Low,Low,09-Apr-2025
EMP1272,33.0,Male,Admin,Admin Exceutive,2.6,30258.37,43.0,0.0,No,8.3,7.0,1.0,9.0,5,7.0,37.0,2.0,4.0,No,9.0,Low,Low,Low,04-27-2023
EMP4446,27.0,Female,Legal,Compliance Officer,6.9,35371.18,42.0,5.0,Yes,7.7,9.0,2.0,7.0,3,7.0,42.0,3.0,5.0,No,9.0,Low,Low,Low,17-Nov-2015
EMP6974,37.0,Female,Operations,Logistics Coordinator,2.5,30997.18,43.0,7.0,N,7.6,10.0,1.0,10.0,6,7.0,2.0,6.0,5.0,No,9.0,Low,Low,Low,07-Apr-2024
EMP2998,37.0,Female,Operations,Operations Executive,1.4,32425.18,56.0,19.0,No,6.4,8.0,1.0,8.0,8,8.0,0.0,2.0,5.0,No,5.0,Low,Low,Low,2022-03-01
EMP5116,31.0,Female,Administration,Admin Executive,4.0,35173.95,51.0,11.0,-,7.2,7.0,1.0,9.0,-,5.0,0.0,5.0,5.0,Yes,7.0,Low,-,Low,2022/09/20
EMP3086,33.0,Male,Research And Development,Research Analyst,1.3,29396.23,49.0,4.0,Yes,7.7,10.0,1.0,10.0,3,6.0,3.0,2.0,5.0,No,7.0,Low,Low,Low,24/12/2023
EMP4488,35.0,Female,Customer Support,Spuport Team Lead,3.5,42676.3,46.0,11.0,N,7.0,7.0,1.0,8.0,7,6.0,10.0,3.0,5.0,No,6.0,Low,Low,Low,04/06/2018
EMP5275,33.0,Male,Marketing,Seo Specialist,0.6,26318.56,36.0,0.0,No,7.2,10.0,1.0,10.0,7,4.0,9.0,1.0,5.0,Yes,8.0,Low,Low,Low,09-19-2015
EMP2240,33.0,Female,Legal,Support Team Lead,1.2,30892.23,55.0,8.0,Yes,8.5,8.0,1.0,9.0,7,7.0,2.0,0.0,5.0,No,6.0,Low,Low,Low,2022/01/01
EMP1250,38.0,Female,Hr,Hr Generalist,1.0,15000.0,46.0,10.0,No,7.5,9.0,1.0,10.0,9,8.0,29.0,4.0,5.0,N,9.0,Low,Low,Low,2016/10/11
EMP4595,30.0,Other,Marketing,Seo Specialist,2.5,41734.07,40.0,5.0,No,7.4,10.0,1.0,9.0,4,5.0,17.0,4.0,5.0,No,9.0,Low,Low,Low,"October 01, 2015"
EMP3119,21.0,Female,Admin,Admin Executive,2.5,32499.06,52.0,12.0,No,7.9,7.0,2.0,8.0,6,7.0,0.0,2.0,5.0,No,7.0,Low,Low,Low,30-May-2018
EMP2678,48.0,Female,Cust. Support,Customer Success Manager,1.5,43460.39,43.0,0.0,No,7.3,10.0,1.0,10.0,6,7.0,3.0,2.0,5.0,Yes,7.0,Low,Low,Low,07-Mar-2022
EMP4479,42.0,Male,It,-,0.8,23111.72,30.0,5.0,Yes,6.6,10.0,1.0,10.0,9,8.0,11.0,0.0,4.0,No,7.0,Low,Low,Low,-
EMP6038,33.0,Male,Hr,Hr Generalist,2.2,25623.12,48.0,3.0,N,6.4,10.0,1.0,9.0,-,6.0,17.0,3.0,5.0,No,8.0,Low,Low,Low, 
EMP2523,21.0,Male,Marketing,Seo Specialist,3.0,24520.19,40.0,0.0,N,7.2,9.0,1.0,10.0,9,6.0,1.0,4.0,5.0,No,10.0,Low,Low,-,22-Jul-2020
EMP6111,32.0,Female,It,System Admin,0.4,31123.38,39.0,5.0,Yes,7.5,8.0,1.0,10.0,5,6.0,12.0,2.0,5.0,No,8.0,Low,Low,Low,"November 25, 2022"
EMP2240,37.0,Female,Legal,Compliance Officer,1.2,30892.23,55.0,8.0,Yes,8.5,8.0,1.0,9.0,7,7.0,2.0,0.0,5.0,No,6.0,Low,Low,Low,2022-01-01
EMP4867,29.0,Male,Operations,Operations Manager,2.5,32425.18,46.0,7.0,No,6.1,8.0,2.0,8.0,6,5.0,10.0,2.0,5.0,No,7.0,Low,Low,Low,"November 11, 2018"
EMP5474,30.0,Male,Hr,Hr Manager,0.5,26572.15,51.0,5.0,N,6.9,8.0,1.0,8.0,4,7.0,23.0,3.0,5.0,Yes,8.0,Low,Low,Low,2019-01-18
EMP5881,32.0,Female,Legal,Compliance Officer,3.7,32425.18,55.0,18.0,No,7.7,6.0,1.0,8.0,6,6.0,3.0,6.0,5.0,N,10.0,Low,Low,Low,2019-11-22
EMP6015,20.0,Male,Marketting,Marketing Manager,2.0,35890.49,45.0,0.0,Yes,9.0,10.0,1.0,10.0,4,7.0,4.0,4.0,4.0,No,6.0,Low,Low,Low,"September 07, 2022"
EMP4254,23.0,M,H.R.,Hr Executive,0.2,29000.03,43.0,6.0,No,7.2,10.0,1.0,9.0,8,9.0,28.0,4.0,5.0,-,7.0,Low,Low,Low,11-Jul-2017
EMP6683,33.0,Male,Admin,Admin Executive,5.6,33465.42,31.0,3.0,No,7.4,10.0,1.0,9.0,6,8.0,26.0,3.0,5.0,No,9.0,Low,Low,Low,28/10/2018
EMP3471,35.0,Male,Customer Support,Support Executive,0.0,23028.79,52.0,14.0,No,7.6,9.0,1.0,7.0,9,6.0,0.0,0.0,5.0,Yes,7.0,Low,Low,Low,11/10/2020
EMP6837,33.0,Female,Hr,Research Analyst,2.5,32425.18,47.0,8.0,N,6.9,10.0,1.0,8.0,8,8.0,1.0,4.0,5.0,Yes,7.0,Unknown,Low,Low,17/11/2024
EMP5025,24.0,Male,Legal,Legal Advisor,2.5,32401.21,39.0,0.0,Yes,8.9,10.0,1.0,10.0,3,6.0,0.0,5.0,5.0,Yes,9.0,Low,Low,Low,27-Jun-2017
EMP5753,25.0,Male,Operations,Operations Executive,2.5,27699.21,52.0,19.0,N,5.4,6.0,2.0,7.0,8,6.0,21.0,4.0,5.0,No,5.0,Low,Low,Low,28/12/2019
EMP2440,23.0,,Information Technology,It Support,2.0,26313.79,58.0,27.0,Yes,6.2,9.0,1.0,10.0,,8.0,15.0,2.0,5.0,Yes,7.0,Low,Low,Low,03-18-2018
EMP4486,31.0,Male,Operations,Operations Executive,1.6,25296.34,45.0,0.0,No,8.7,9.0,1.0,9.0,9,7.0,76.0,1.0,5.0,Yes,8.0,Low,Low,Low,16/04/2025
EMP4197,38.0,Male,Finance,Finance Manager,0.4,31760.66,54.0,16.0,Yes,8.4,9.0,1.0,9.0,7,8.0,0.0,2.0,5.0,Y,8.0,Low,Low,Low,12-Feb-2019
EMP5662,28.0,Female,Customer Support,Customer Success Manager,7.3,54379.97,43.0,-13.0,No,7.5,10.0,1.0,10.0,5,7.0,6.0,1.0,5.0,No,6.0,Low,Low,Low,"June 23, 2022"
EMP4750,38.0,Male,R&D,Research Analyst,0.7,24906.63,54.0,17.0,No,6.7,9.0,3.0,9.0,7,7.0,5.0,1.0,4.0,N,7.0,Low,Low,Low,04-Nov-2022
EMP4942,37.0,Female,Hr,Support Team Lead,2.7,38951.39,33.0,5.0,Yes,7.4,10.0,1.0,10.0,5,7.0,0.0,3.0,5.0,Yes,7.0,Low,Low,Low,01/01/2023
EMP3143,22.0,Male,Customer Support,Support Exeuctive,2.7,26666.76,43.0,9.0,No,7.7,9.0,1.0,8.0,6,7.0,12.0,2.0,5.0,No,8.0,Low,Low,Low,2020-09-07
EMP1611,33.0,Female,Admin,Front Desk Executive,4.2,29689.41,45.0,3.0,N,7.0,8.0,1.0,10.0,4,4.0,2.0,1.0,5.0,N,8.0,Low,Low,Low,23-Jun-2026
EMP3751,33.0,Male,Operations,Operations Manager,4.9,30679.69,46.0,18.0,No,7.2,10.0,1.0,8.0,6,6.0,15.0,2.0,5.0,Yes,5.0,Low,Low,Low,2022-05-09
EMP6217,48.0,Female,R&D,Support Team Lead,0.4,27673.16,35.0,6.0,No,7.3,10.0,2.0,10.0,-,6.0,9.0,3.0,5.0,Yes,5.0,-,Low,Low,2017-11-30
EMP1698,42.0,Male,R&D,Research Analyst,4.1,31449.96,64.0,26.0,Y,5.2,5.0,2.0,9.0,9,7.0,1.0,3.0,5.0,N,7.0,Low,Low,Low,2017/04/25
EMP2069,45.0,Male,Sales,Sales Manager,2.4,32554.11,38.0,2.0,Yes,8.1,9.0,1.0,7.0,6,4.0,10.0,0.0,5.0,No,9.0,Low,Low,Low,2018/01/14
EMP1187,24.0,Female,It,It Support,5.0,39184.48,48.0,9.0,N,7.2,9.0,1.0,9.0,6,7.0,16.0,3.0,5.0,Yes,6.0,Low,Low,Low,12/06/2017
EMP6201,35.0,Male,Research And Development,Data Scientist,2.5,44740.13,42.0,6.0,Yes,6.9,9.0,1.0,10.0,7,9.0,10.0,2.0,5.0,No,7.0,Low,Low,Low,2022/07/10
EMP1086,32.0,,Operations,Operations Manager,3.7,42697.54,33.0,0.0,N,7.5,10.0,1.0,10.0,2,5.0,3.0,3.0,5.0,N,5.0,Low,Low,Low,2024/05/25
EMP3745,33.0,Male,Customer Support,Support Team Lead,3.8,39355.01,30.0,4.0,N,7.9,10.0,1.0,8.0,6,8.0,44.0,6.0,5.0,N,8.0,Low,Low,Low,2025-12-25
EMP6696,30.0,Female,It,System Admin,2.5,31914.71,30.0,8.0,Yes,7.7,10.0,1.0,9.0,4,5.0,32.0,6.0,5.0,Y,6.0,Low,Low,Low,2018/01/30
EMP5352,26.0,Female,R&D,Research Analyst,8.0,38021.42,35.0,0.0,Yes,6.1,10.0,2.0,9.0,6,6.0,58.0,0.0,5.0,N,8.0,Low,Low,Low,10-Mar-2020
EMP1668,41.0,Female,Finance,Accountant,12.6,40187.5,40.0,0.0,No,8.1,10.0,1.0,9.0,6,8.0,3.0,3.0,5.0,N,7.0,Low,Low,Low,2017/05/01
EMP4943,26.0,Female,It,It Support,5.6,29236.05,45.0,13.0,Yes,5.9,9.0,1.0,8.0,8,6.0,3.0,4.0,5.0,No,7.0,Low,Low,-,"July 30, 2017"
EMP3802,29.0,Female,,Admin Executive,7.3,33737.5,48.0,13.0,Y,7.2,7.0,1.0,9.0,4,7.0,8.0,3.0,5.0,Yes,8.0,Low,Low,Low,"October 03, 2018"
EMP1377,32.0,Male,Hr,Operations Manager,0.6,34141.31,43.0,4.0,No,0.5,8.0,1.0,7.0,6,6.0,6.0,3.0,5.0,-,6.0,Low,Low,Low,"January 01, 2026"
EMP3891,28.0,Male,-,It Support,2.3,27744.83,45.0,0.0,Yes,7.3,10.0,1.0,9.0,5,7.0,42.0,2.0,5.0,Yes,8.0,Low,Low,Low,03-May-2019
EMP3438,20.0,Female,Hr,Data Scientist,0.9,31457.57,40.0,0.0,N,7.1,9.0,1.0,10.0,6,7.0,52.0,2.0,5.0,No,6.0,Low,Low,Low,"June 05, 2018"
EMP3517,33.0,Male,Legal,Legal Counsel,1.4,33129.3,48.0,14.0,No,5.5,7.0,2.0,9.0,3,7.0,0.0,2.0,4.0,Y,7.0,Low,Low,Low,2018-06-28
EMP2622,41.0,Male,Operations,Operations Manager,5.4,47814.17,30.0,7.0,No,6.8,9.0,1.0,10.0,3,7.0,1.0,3.0,5.0,Yes,7.0,Low,Low,Low,29/09/2019
EMP4956,29.0,Female,Legal,Legal Advisor,6.6,37990.19,45.0,8.0,Yes,7.4,10.0,1.0,10.0,8,6.0,1.0,2.0,5.0,N,8.0,Low,Low,Low,25/10/2024
EMP4156,39.0,Female,It,Devops Engineer,4.0,36362.77,43.0,10.0,No,7.4,6.0,1.0,9.0,6,8.0,23.0,3.0,5.0,No,7.0,Low,Low,Low,2018/01/18
